VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
12799, 3186, 0.32755, 0.71401, 0.89447, 0.95117, -0.27295, -0.14441, 0.00, 0.1936, 0.16248, 0.96777, 1.00, 0.83984, 0.43628, 0.99026, 0.53384
12800, 3185, 0.32713, 0.71401, 0.905, 0.88574, -0.3252, 0.33081, 0.00, -0.2489, 0.2688, 0.93066, 1.00, 0.84424, 0.43701, 0.99221, 0.53361
12801, 3178, 0.30861, 0.64259, 0.87012, 0.91211, -0.28589, 0.29321, 0.00, -0.21191, 0.2832, 0.93555, 1.00, 0.81836, 0.47144, 0.98027, 0.52435
12802, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12803, 3183, 0.31152, 0.66916, 0.88588, 0.8667, -0.26831, 0.4209, 0.00, -0.32227, 0.34302, 0.88232, 1.00, 0.8291, 0.46021, 0.98482, 0.52768
12804, 3184, 0.3173, 0.70561, 0.89485, 0.79834, -0.58838, 0.1283, 0.00, 0.05167, 0.2793, 0.95898, 1.00, 0.83789, 0.44263, 0.98902, 0.53247
12805, 3183, 0.31152, 0.66916, 0.88588, 0.8667, -0.26831, 0.4209, 0.00, -0.32227, 0.34302, 0.88232, 1.00, 0.8291, 0.46021, 0.98482, 0.52768
12806, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12807, 3188, 0.30942, 0.69383, 0.87407, 0.92139, -0.36328, -0.13831, 0.00, 0.27124, 0.34644, 0.89795, 1.00, 0.8252, 0.44556, 0.98371, 0.53228
12808, 3186, 0.32755, 0.71401, 0.89447, 0.95117, -0.27295, -0.14441, 0.00, 0.1936, 0.16248, 0.96777, 1.00, 0.83984, 0.43628, 0.99026, 0.53384
12809, 3184, 0.3173, 0.70561, 0.89485, 0.79834, -0.58838, 0.1283, 0.00, 0.05167, 0.2793, 0.95898, 1.00, 0.83789, 0.44263, 0.98902, 0.53247
12810, 3184, 0.3173, 0.70561, 0.89485, 0.79834, -0.58838, 0.1283, 0.00, 0.05167, 0.2793, 0.95898, 1.00, 0.83789, 0.44263, 0.98902, 0.53247
12811, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12812, 3188, 0.30942, 0.69383, 0.87407, 0.92139, -0.36328, -0.13831, 0.00, 0.27124, 0.34644, 0.89795, 1.00, 0.8252, 0.44556, 0.98371, 0.53228
12813, 3188, 0.30942, 0.69383, 0.87407, 0.92139, -0.36328, -0.13831, 0.00, 0.27124, 0.34644, 0.89795, 1.00, 0.8252, 0.44556, 0.98371, 0.53228
12814, 3189, 0.31948, 0.70138, 0.87958, 0.90186, -0.42871, -0.05524, 0.00, 0.22876, 0.36475, 0.90234, 1.00, 0.82959, 0.43994, 0.98599, 0.53384
12815, 3186, 0.32755, 0.71401, 0.89447, 0.95117, -0.27295, -0.14441, 0.00, 0.1936, 0.16248, 0.96777, 1.00, 0.83984, 0.43628, 0.99026, 0.53384
12816, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12817, 3189, 0.31948, 0.70138, 0.87958, 0.90186, -0.42871, -0.05524, 0.00, 0.22876, 0.36475, 0.90234, 1.00, 0.82959, 0.43994, 0.98599, 0.53384
12818, 3188, 0.30942, 0.69383, 0.87407, 0.92139, -0.36328, -0.13831, 0.00, 0.27124, 0.34644, 0.89795, 1.00, 0.8252, 0.44556, 0.98371, 0.53228
12819, 3188, 0.30942, 0.69383, 0.87407, 0.92139, -0.36328, -0.13831, 0.00, 0.27124, 0.34644, 0.89795, 1.00, 0.8252, 0.44556, 0.98371, 0.53228
12820, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12821, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12822, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12823, 3191, 0.31592, 0.6934, 0.86189, 0.91992, -0.38916, -0.0434, 0.00, 0.21472, 0.40869, 0.88721, 1.00, 0.82031, 0.44019, 0.98154, 0.53384
12824, 3189, 0.31948, 0.70138, 0.87958, 0.90186, -0.42871, -0.05524, 0.00, 0.22876, 0.36475, 0.90234, 1.00, 0.82959, 0.43994, 0.98599, 0.53384
12825, 3178, 0.30861, 0.64259, 0.87012, 0.91211, -0.28589, 0.29321, 0.00, -0.21191, 0.2832, 0.93555, 1.00, 0.81836, 0.47144, 0.98027, 0.52435
12826, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12827, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12828, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12829, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12830, 3187, 0.3139, 0.66679, 0.8649, 0.99365, 0.04898, -0.09979, 0.00, 0.0835, 0.26392, 0.96094, 1.00, 0.81836, 0.45874, 0.98029, 0.52848
12831, 3178, 0.30861, 0.64259, 0.87012, 0.91211, -0.28589, 0.29321, 0.00, -0.21191, 0.2832, 0.93555, 1.00, 0.81836, 0.47144, 0.98027, 0.52435
12832, 3179, 0.30436, 0.60925, 0.83975, 0.92822, -0.35986, 0.0954, 0.00, -0.02507, 0.19519, 0.98047, 1.00, 0.80078, 0.48462, 0.97265, 0.52003
12833, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12834, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12835, 3191, 0.31592, 0.6934, 0.86189, 0.91992, -0.38916, -0.0434, 0.00, 0.21472, 0.40869, 0.88721, 1.00, 0.82031, 0.44019, 0.98154, 0.53384
12836, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12837, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12838, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12839, 3190, 0.30467, 0.68682, 0.85903, 0.91553, -0.40039, -0.03436, 0.00, 0.20422, 0.38989, 0.89795, 1.00, 0.81641, 0.44629, 0.97987, 0.53212
12840, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12841, 3194, 0.3133, 0.68625, 0.85047, 0.85547, -0.5166, 0.03186, 0.00, 0.20337, 0.39209, 0.89697, 1.00, 0.81299, 0.43994, 0.97842, 0.53384
12842, 3191, 0.31592, 0.6934, 0.86189, 0.91992, -0.38916, -0.0434, 0.00, 0.21472, 0.40869, 0.88721, 1.00, 0.82031, 0.44019, 0.98154, 0.53384
12843, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12844, 3195, 0.31071, 0.68165, 0.83906, 0.78955, -0.61133, -0.05014, 0.00, 0.19873, 0.17761, 0.96387, 1.00, 0.80664, 0.43945, 0.97557, 0.53384
12845, 3194, 0.3133, 0.68625, 0.85047, 0.85547, -0.5166, 0.03186, 0.00, 0.20337, 0.39209, 0.89697, 1.00, 0.81299, 0.43994, 0.97842, 0.53384
12846, 3179, 0.30436, 0.60925, 0.83975, 0.92822, -0.35986, 0.0954, 0.00, -0.02507, 0.19519, 0.98047, 1.00, 0.80078, 0.48462, 0.97265, 0.52003
12847, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12848, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12849, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12850, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12851, 3192, 0.31266, 0.64688, 0.83671, 0.99756, 0.03094, -0.06573, 0.00, 0.05856, 0.19373, 0.97949, 1.00, 0.80225, 0.46558, 0.97342, 0.52632
12852, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12853, 3195, 0.31071, 0.68165, 0.83906, 0.78955, -0.61133, -0.05014, 0.00, 0.19873, 0.17761, 0.96387, 1.00, 0.80664, 0.43945, 0.97557, 0.53384
12854, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12855, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12856, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12857, 3193, 0.30045, 0.68008, 0.83972, 0.90283, -0.41016, -0.12952, 0.00, 0.2041, 0.14343, 0.96826, 1.00, 0.80615, 0.44653, 0.97515, 0.53203
12858, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12859, 3198, 0.30674, 0.68323, 0.82154, 0.89746, -0.43018, -0.09521, 0.00, 0.14709, 0.08881, 0.98535, 1.00, 0.79785, 0.44043, 0.97152, 0.53384
12860, 3195, 0.31071, 0.68165, 0.83906, 0.78955, -0.61133, -0.05014, 0.00, 0.19873, 0.17761, 0.96387, 1.00, 0.80664, 0.43945, 0.97557, 0.53384
12861, 3199, 0.30578, 0.67895, 0.80605, 0.92627, -0.37378, 0.04672, 0.00, 0.09259, 0.34619, 0.93359, 1.00, 0.78516, 0.44116, 0.96796, 0.53384
12862, 3198, 0.30674, 0.68323, 0.82154, 0.89746, -0.43018, -0.09521, 0.00, 0.14709, 0.08881, 0.98535, 1.00, 0.79785, 0.44043, 0.97152, 0.53384
12863, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12864, 3179, 0.30436, 0.60925, 0.83975, 0.92822, -0.35986, 0.0954, 0.00, -0.02507, 0.19519, 0.98047, 1.00, 0.80078, 0.48462, 0.97265, 0.52003
12865, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12866, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12867, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12868, 3179, 0.30436, 0.60925, 0.83975, 0.92822, -0.35986, 0.0954, 0.00, -0.02507, 0.19519, 0.98047, 1.00, 0.80078, 0.48462, 0.97265, 0.52003
12869, 3177, 0.20436, 0.43892, 0.85063, 0.7998, -0.57813, 0.16089, 0.00, -0.06531, 0.18262, 0.98096, 1.00, 0.80078, 0.58447, 0.97167, 0.48788
12870, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12871, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12872, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12873, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12874, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12875, 3196, 0.30892, 0.63736, 0.80144, 0.98975, 0.08148, -0.11859, 0.00, 0.10358, 0.16882, 0.97998, 1.00, 0.78369, 0.46729, 0.96557, 0.52569
12876, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12877, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12878, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12879, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12880, 3177, 0.20436, 0.43892, 0.85063, 0.7998, -0.57813, 0.16089, 0.00, -0.06531, 0.18262, 0.98096, 1.00, 0.80078, 0.58447, 0.97167, 0.48788
12881, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12882, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12883, 3200, 0.29979, 0.59487, 0.78764, 0.93408, -0.35645, 0.00209, 0.00, 0.04489, 0.12347, 0.99121, 1.00, 0.77344, 0.48828, 0.96136, 0.51876
12884, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12885, 3147, 0.15026, 0.37689, 0.85632, 0.56836, -0.81201, 0.13232, 0.00, -0.02722, 0.14221, 0.98926, 1.00, 0.80322, 0.62451, 0.97198, 0.47466
12886, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12887, 3177, 0.20436, 0.43892, 0.85063, 0.7998, -0.57813, 0.16089, 0.00, -0.06531, 0.18262, 0.98096, 1.00, 0.80078, 0.58447, 0.97167, 0.48788
12888, 3147, 0.15026, 0.37689, 0.85632, 0.56836, -0.81201, 0.13232, 0.00, -0.02722, 0.14221, 0.98926, 1.00, 0.80322, 0.62451, 0.97198, 0.47466
12889, 3103, 0.14963, 0.38002, 0.79979, 0.52002, -0.85352, -0.02434, 0.00, 0.07452, 0.017, 0.99707, 1.00, 0.77441, 0.62158, 0.96012, 0.47533
12890, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12891, 3103, 0.14963, 0.38002, 0.79979, 0.52002, -0.85352, -0.02434, 0.00, 0.07452, 0.017, 0.99707, 1.00, 0.77441, 0.62158, 0.96012, 0.47533
12892, 3204, 0.20345, 0.43118, 0.72333, 0.7832, -0.62109, 0.0235, 0.00, 0.0278, 0.07281, 0.99707, 1.00, 0.73584, 0.58154, 0.94482, 0.48834
12893, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12894, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12895, 3203, 0.20348, 0.43557, 0.79605, 0.79492, -0.60645, 0.02443, 0.00, 0.0372, 0.08887, 0.99512, 1.00, 0.77344, 0.58301, 0.96014, 0.48806
12896, 3204, 0.20345, 0.43118, 0.72333, 0.7832, -0.62109, 0.0235, 0.00, 0.0278, 0.07281, 0.99707, 1.00, 0.73584, 0.58154, 0.94482, 0.48834
12897, 3103, 0.14963, 0.38002, 0.79979, 0.52002, -0.85352, -0.02434, 0.00, 0.07452, 0.017, 0.99707, 1.00, 0.77441, 0.62158, 0.96012, 0.47533
12898, 3101, 0.15177, 0.38073, 0.72542, 0.4646, -0.88574, 0.00337, 0.00, 0.05862, 0.03455, 0.99756, 1.00, 0.73633, 0.61768, 0.94448, 0.47635
12899, 3204, 0.20345, 0.43118, 0.72333, 0.7832, -0.62109, 0.0235, 0.00, 0.0278, 0.07281, 0.99707, 1.00, 0.73584, 0.58154, 0.94482, 0.48834
12900, 3199, 0.30578, 0.67895, 0.80605, 0.92627, -0.37378, 0.04672, 0.00, 0.09259, 0.34619, 0.93359, 1.00, 0.78516, 0.44116, 0.96796, 0.53384
12901, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12902, 3205, 0.29458, 0.67134, 0.79926, 0.94727, -0.31055, 0.07715, 0.00, 0.02638, 0.31592, 0.94824, 1.00, 0.78418, 0.44629, 0.96592, 0.53204
12903, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12904, 3205, 0.29458, 0.67134, 0.79926, 0.94727, -0.31055, 0.07715, 0.00, 0.02638, 0.31592, 0.94824, 1.00, 0.78418, 0.44629, 0.96592, 0.53204
12905, 3197, 0.29639, 0.68026, 0.82003, 0.86768, -0.49658, -0.0175, 0.00, 0.12421, 0.18262, 0.9751, 1.00, 0.7959, 0.4458, 0.97077, 0.53237
12906, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12907, 3199, 0.30578, 0.67895, 0.80605, 0.92627, -0.37378, 0.04672, 0.00, 0.09259, 0.34619, 0.93359, 1.00, 0.78516, 0.44116, 0.96796, 0.53384
12908, 3205, 0.29458, 0.67134, 0.79926, 0.94727, -0.31055, 0.07715, 0.00, 0.02638, 0.31592, 0.94824, 1.00, 0.78418, 0.44629, 0.96592, 0.53204
12909, 3205, 0.29458, 0.67134, 0.79926, 0.94727, -0.31055, 0.07715, 0.00, 0.02638, 0.31592, 0.94824, 1.00, 0.78418, 0.44629, 0.96592, 0.53204
12910, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12911, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12912, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12913, 3207, 0.30384, 0.67319, 0.78805, 0.91064, -0.40625, -0.07727, 0.00, 0.09906, 0.03293, 0.99463, 1.00, 0.77979, 0.43994, 0.9636, 0.53384
12914, 3199, 0.30578, 0.67895, 0.80605, 0.92627, -0.37378, 0.04672, 0.00, 0.09259, 0.34619, 0.93359, 1.00, 0.78516, 0.44116, 0.96796, 0.53384
12915, 3208, 0.30488, 0.63746, 0.75269, 0.98096, 0.16797, -0.0957, 0.00, 0.09021, 0.04028, 0.99512, 1.00, 0.7583, 0.46484, 0.95497, 0.52641
12916, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12917, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12918, 3201, 0.3048, 0.63257, 0.7692, 0.99463, 0.06439, -0.08087, 0.00, 0.07703, 0.06012, 0.99512, 1.00, 0.7666, 0.46729, 0.95855, 0.52552
12919, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12920, 3208, 0.30488, 0.63746, 0.75269, 0.98096, 0.16797, -0.0957, 0.00, 0.09021, 0.04028, 0.99512, 1.00, 0.7583, 0.46484, 0.95497, 0.52641
12921, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12922, 3207, 0.30384, 0.67319, 0.78805, 0.91064, -0.40625, -0.07727, 0.00, 0.09906, 0.03293, 0.99463, 1.00, 0.77979, 0.43994, 0.9636, 0.53384
12923, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12924, 3208, 0.30488, 0.63746, 0.75269, 0.98096, 0.16797, -0.0957, 0.00, 0.09021, 0.04028, 0.99512, 1.00, 0.7583, 0.46484, 0.95497, 0.52641
12925, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12926, 3206, 0.29827, 0.67134, 0.78675, 0.875, -0.48169, 0.04889, 0.00, -0.03586, 0.03622, 0.99854, 1.00, 0.77783, 0.44434, 0.96317, 0.53257
12927, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12928, 3210, 0.29762, 0.67807, 0.75789, 0.97656, -0.17871, -0.12048, 0.00, 0.12427, 0.01012, 0.99219, 1.00, 0.76318, 0.44092, 0.95678, 0.53384
12929, 3207, 0.30384, 0.67319, 0.78805, 0.91064, -0.40625, -0.07727, 0.00, 0.09906, 0.03293, 0.99463, 1.00, 0.77979, 0.43994, 0.9636, 0.53384
12930, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12931, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12932, 3208, 0.30488, 0.63746, 0.75269, 0.98096, 0.16797, -0.0957, 0.00, 0.09021, 0.04028, 0.99512, 1.00, 0.7583, 0.46484, 0.95497, 0.52641
12933, 3208, 0.30488, 0.63746, 0.75269, 0.98096, 0.16797, -0.0957, 0.00, 0.09021, 0.04028, 0.99512, 1.00, 0.7583, 0.46484, 0.95497, 0.52641
12934, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12935, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12936, 3212, 0.28961, 0.66908, 0.74311, 0.98486, -0.16956, -0.03607, 0.00, 0.04501, 0.04916, 0.99756, 1.00, 0.75439, 0.44678, 0.95328, 0.5321
12937, 3210, 0.29762, 0.67807, 0.75789, 0.97656, -0.17871, -0.12048, 0.00, 0.12427, 0.01012, 0.99219, 1.00, 0.76318, 0.44092, 0.95678, 0.53384
12938, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12939, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12940, 3212, 0.28961, 0.66908, 0.74311, 0.98486, -0.16956, -0.03607, 0.00, 0.04501, 0.04916, 0.99756, 1.00, 0.75439, 0.44678, 0.95328, 0.5321
12941, 3209, 0.28924, 0.6705, 0.75914, 0.96289, -0.2406, -0.12225, 0.00, 0.12427, -0.00685, 0.99219, 1.00, 0.7627, 0.44653, 0.95673, 0.53215
12942, 3212, 0.28961, 0.66908, 0.74311, 0.98486, -0.16956, -0.03607, 0.00, 0.04501, 0.04916, 0.99756, 1.00, 0.75439, 0.44678, 0.95328, 0.5321
12943, 3213, 0.29685, 0.6767, 0.74054, 0.99072, -0.12024, -0.06592, 0.00, 0.07159, 0.0437, 0.99658, 1.00, 0.75391, 0.44067, 0.95296, 0.53384
